employee_id,age,gender,education,department,experience_years,salary,training_hours,projects_completed,avg_monthly_hours,satisfaction_score,last_promotion_years,absenteeism_days,peer_review_score,manager_rating,performance_score,performance_label
1271,40,Female,High School,HR,16,56261,27,2,165,3.9,2,21,3.2,2.4,1.69,Low
1272,25,Male,Bachelor,Sales,5,51015,75,22,239,2.9,8,9,3.2,1.4,3.18,Medium
1273,56,Female,Bachelor,Marketing,33,92029,43,21,272,4.0,6,25,2.1,4.8,3.48,Medium
1274,38,Male,Bachelor,Marketing,16,60685,57,18,250,2.9,2,12,1.8,1.3,2.39,Low
1275,49,Male,Bachelor,HR,26,77712,31,10,153,3.2,4,9,2.1,3.7,2.53,Medium
1276,51,Male,Bachelor,Finance,29,85558,62,12,190,1.4,2,27,2.8,4.6,2.64,Medium
1277,50,Female,Bachelor,Engineering,30,88733,92,17,154,4.1,2,3,4.2,1.7,3.34,Medium
1278,27,Male,High School,Operations,6,36944,44,22,267,4.0,6,26,4.3,1.9,3.22,Medium
1279,56,Female,PhD,Finance,35,113827,52,14,279,2.2,8,10,1.7,2.7,2.56,Medium
1280,58,Female,Master,Operations,36,104906,60,22,185,2.3,4,8,3.2,2.2,2.69,Medium
1281,45,Female,PhD,Finance,24,104830,49,19,211,1.9,3,15,2.7,4.0,2.64,Medium
1282,50,Male,Bachelor,Finance,30,82260,26,13,234,4.3,3,16,3.3,2.4,2.26,Low
1283,52,Male,Bachelor,Marketing,31,82929,25,24,168,4.0,2,22,3.6,4.9,2.79,Medium
1284,56,Female,PhD,Engineering,36,123153,2,3,271,3.4,7,4,2.1,4.4,2.07,Low
1285,54,Female,Master,Finance,31,94462,89,8,164,2.0,9,4,4.7,4.6,3.67,High
1286,42,Male,Master,HR,22,85386,38,5,171,1.7,0,5,4.7,1.3,1.85,Low
1287,53,Female,Bachelor,Operations,29,80968,64,22,239,1.2,2,1,1.4,1.7,2.22,Low
1288,44,Male,Bachelor,Marketing,20,68228,34,12,176,1.2,1,26,3.8,1.7,2.07,Low
1289,54,Female,Master,Operations,30,98320,52,1,265,1.7,6,13,1.1,3.7,1.99,Low
1290,24,Male,Bachelor,HR,2,42399,90,21,277,1.4,5,10,1.2,1.0,2.23,Low
1291,39,Male,Bachelor,HR,17,64466,45,16,239,3.2,0,18,4.8,4.2,3.08,Medium
1292,46,Male,Master,Finance,24,90108,67,12,166,2.4,2,10,3.8,3.2,3.36,Medium
1293,52,Female,Master,HR,32,98281,82,23,274,2.8,3,24,2.3,3.3,3.69,High
1294,24,Other,Bachelor,Engineering,2,43017,21,17,238,3.4,9,19,3.7,3.1,2.21,Low
1295,45,Male,Bachelor,HR,22,73155,59,9,276,3.6,6,5,4.4,3.1,2.48,Low
1296,53,Female,PhD,Finance,29,104750,5,13,175,3.6,2,12,4.5,1.8,2.25,Low
1297,43,Male,Bachelor,Operations,23,74188,51,23,257,2.0,3,28,1.1,2.1,2.42,Low
1298,44,Female,Master,HR,20,79073,72,4,158,4.2,6,18,4.3,3.0,3.06,Medium
1299,23,Male,Master,Marketing,1,50287,74,4,194,4.7,3,2,4.4,3.7,3.39,Medium
1300,48,Female,Master,Marketing,28,96131,85,15,223,2.3,8,24,3.4,2.1,2.83,Medium
1301,23,Male,Master,Marketing,2,53658,72,10,145,1.1,5,15,2.9,4.2,2.33,Low
1302,47,Male,Bachelor,Operations,24,80193,28,23,262,4.6,1,8,1.4,4.2,2.77,Medium
1303,38,Female,Bachelor,Sales,16,62772,42,6,246,4.7,0,28,2.0,2.1,2.33,Low
1304,54,Female,Bachelor,Marketing,32,85212,73,3,227,1.2,7,2,3.0,3.2,1.97,Low
1305,30,Female,High School,Marketing,7,42367,33,15,201,1.0,2,18,4.5,2.4,1.6,Low
1306,50,Female,Bachelor,Sales,27,82463,30,6,259,4.3,6,14,4.2,1.8,2.3,Low
1307,47,Female,Bachelor,Operations,26,83802,85,11,176,2.2,3,21,3.0,4.2,2.93,Medium
1308,56,Male,Master,Marketing,34,105819,45,2,264,4.7,2,12,4.1,5.0,3.42,Medium
1309,46,Male,Bachelor,Finance,24,76693,3,2,156,1.9,8,16,4.1,3.3,1.48,Low
1310,45,Female,Bachelor,Operations,21,70491,1,1,155,4.4,5,29,3.3,4.7,1.49,Low
1311,34,Female,Bachelor,Marketing,14,65295,4,11,268,1.3,5,20,1.9,3.6,1.77,Low
1312,28,Other,Master,Marketing,8,59187,45,5,224,2.0,5,24,2.4,3.3,1.8,Low
1313,57,Female,High School,Sales,33,77532,78,6,264,4.9,2,24,1.7,2.9,2.64,Medium
1314,41,Female,Bachelor,Finance,21,70403,18,3,140,1.9,5,7,1.0,1.9,1.0,Low
1315,22,Female,Bachelor,Operations,0,43220,37,20,169,1.5,3,21,1.3,1.3,1.93,Low
1316,29,Male,Master,HR,9,67952,58,5,163,4.4,1,13,4.0,2.8,2.76,Medium
1317,37,Male,PhD,Engineering,17,89170,78,20,185,1.5,2,8,1.1,3.2,2.68,Medium
1318,35,Female,PhD,Finance,11,82227,71,9,141,1.4,3,2,2.6,3.0,2.63,Medium
1319,33,Female,Bachelor,HR,12,57894,19,19,168,2.3,0,28,4.9,3.8,2.85,Medium
1320,44,Female,Bachelor,Finance,24,76518,75,5,238,3.5,6,8,4.2,1.8,2.77,Medium
1321,36,Male,Bachelor,HR,16,61336,67,23,201,3.8,4,23,4.0,2.4,3.45,Medium
1322,49,Female,Bachelor,HR,28,80323,52,12,152,4.5,8,11,2.1,2.7,2.76,Medium
1323,55,Female,Bachelor,Finance,31,88620,54,12,204,3.2,5,14,3.6,1.7,2.97,Medium
1324,23,Female,High School,Sales,2,35859,38,16,184,2.6,7,16,3.0,4.6,2.37,Low
1325,53,Male,Master,Finance,29,88599,35,7,186,2.4,8,8,3.5,3.7,1.89,Low
1326,44,Female,Bachelor,Finance,21,70156,57,14,155,4.4,5,23,2.7,1.4,2.22,Low
1327,43,Female,Bachelor,HR,19,70286,14,22,265,3.9,6,7,3.1,3.9,2.98,Medium
1328,46,Female,Bachelor,Engineering,23,70193,0,9,246,4.6,5,5,5.0,3.2,2.43,Low
1329,43,Female,Bachelor,HR,20,69801,94,15,142,4.9,5,8,2.3,3.1,3.17,Medium
1330,43,Female,Master,Marketing,19,81709,8,23,243,2.2,1,14,1.9,5.0,2.32,Low
1331,27,Male,Master,Finance,5,56209,22,11,234,3.1,4,23,2.8,3.5,2.74,Medium
1332,36,Male,Master,Operations,12,65770,51,4,272,3.5,5,17,3.1,4.6,2.64,Medium
1333,58,Female,Bachelor,Finance,38,93030,25,11,231,1.7,9,21,1.3,4.7,2.26,Low
1334,54,Male,High School,Sales,34,80475,59,9,154,1.2,4,27,4.2,1.4,1.56,Low
1335,29,Other,Bachelor,Operations,7,49709,17,6,176,4.5,3,10,2.7,1.0,1.91,Low
1336,26,Male,PhD,HR,3,71495,96,17,209,3.1,5,23,2.7,2.7,3.27,Medium
1337,25,Male,PhD,Sales,3,66119,77,9,278,3.3,5,13,3.6,4.1,3.24,Medium
1338,27,Female,Master,Finance,7,64542,57,23,239,3.2,7,12,4.1,4.3,3.36,Medium
1339,53,Male,Bachelor,HR,31,90667,64,6,223,4.0,7,12,4.9,4.1,3.39,Medium
1340,51,Female,Bachelor,HR,27,78016,76,6,230,1.6,9,21,1.7,2.8,2.16,Low
1341,56,Female,Bachelor,Marketing,34,95707,78,4,172,3.5,0,12,2.4,4.0,2.72,Medium
1342,37,Male,Master,Marketing,14,73995,68,20,260,2.9,1,29,1.7,3.9,2.7,Medium
1343,34,Female,Master,Engineering,10,61125,13,11,169,4.6,0,26,4.5,2.3,1.88,Low
1344,51,Male,Master,Marketing,30,98684,77,3,173,3.1,9,24,3.2,1.7,1.66,Low
1345,40,Male,Bachelor,Operations,20,71906,45,24,272,4.8,6,15,4.4,3.5,3.34,Medium
1346,38,Male,Bachelor,HR,18,67604,68,24,279,2.4,7,11,4.9,3.7,3.44,Medium
1347,40,Male,Bachelor,Marketing,18,65036,74,18,215,4.9,2,20,3.2,3.3,3.23,Medium
1348,49,Female,High School,Engineering,25,65026,31,16,214,4.5,2,23,1.5,1.9,2.35,Low
1349,47,Female,Bachelor,Finance,26,74166,50,21,191,3.3,6,25,2.4,2.1,2.84,Medium
1350,58,Male,Bachelor,Operations,34,90189,68,16,190,2.4,7,17,1.1,3.8,2.19,Low
1351,47,Female,Master,Marketing,27,92848,99,12,197,2.5,5,11,4.4,4.9,3.69,High
1352,44,Female,Master,HR,20,75575,14,14,237,4.1,7,4,1.1,4.8,2.4,Low
1353,30,Female,Bachelor,Finance,9,55671,52,9,264,3.3,1,16,3.4,3.1,1.99,Low
1354,33,Male,Bachelor,HR,11,60297,70,7,232,2.6,6,20,1.4,4.5,2.67,Medium
1355,22,Female,Bachelor,Finance,0,38343,68,14,273,3.5,4,22,1.0,1.1,1.96,Low
1356,22,Male,Master,Operations,0,46818,93,20,176,3.9,5,0,2.0,4.4,4.47,High
1357,55,Female,Bachelor,HR,32,92347,14,20,277,1.1,6,12,3.2,2.9,2.36,Low
1358,53,Other,Bachelor,Marketing,33,93507,29,10,195,1.4,8,9,1.3,4.1,1.73,Low
1359,46,Male,Master,Marketing,24,87023,77,11,222,1.4,6,2,3.5,1.0,2.34,Low
1360,22,Male,Bachelor,Engineering,0,44727,23,7,210,1.9,0,5,3.7,4.5,1.72,Low
1361,37,Male,Bachelor,Finance,13,62479,87,19,205,2.7,4,15,4.9,3.4,4.03,High
1362,26,Male,Master,Engineering,4,60154,34,19,184,4.2,3,27,4.6,2.0,2.54,Medium
1363,43,Male,Master,Sales,19,78671,68,21,226,2.4,7,0,3.3,2.4,3.04,Medium
1364,50,Female,Master,Marketing,26,89409,11,11,234,1.1,6,18,4.2,1.8,1.35,Low
1365,24,Male,Bachelor,Finance,1,41041,83,6,149,2.9,3,7,2.5,2.7,2.72,Medium
1366,33,Male,Bachelor,Operations,11,57880,45,8,279,5.0,2,8,3.3,2.3,2.65,Medium
1367,47,Male,Master,Engineering,23,83360,68,1,152,2.4,5,22,2.6,3.1,1.85,Low
1368,37,Male,Bachelor,Operations,14,57514,35,23,220,4.8,7,19,2.3,4.3,3.29,Medium
1369,58,Male,Master,Operations,37,101567,84,8,256,1.4,2,22,3.9,4.9,3.24,Medium
1370,43,Female,Master,Operations,20,75881,47,5,277,1.7,4,6,2.2,2.0,1.72,Low
1371,50,Male,Master,Engineering,27,92409,66,10,261,3.9,9,10,2.5,1.4,1.85,Low
1372,35,Other,Bachelor,Sales,11,56532,92,2,198,3.0,0,22,2.5,2.6,2.52,Medium
1373,49,Male,Bachelor,Engineering,29,85002,53,4,267,4.1,9,7,4.5,1.6,2.06,Low
1374,26,Female,Bachelor,HR,6,47639,88,22,188,4.5,9,10,1.7,4.3,3.29,Medium
1375,51,Male,Master,Marketing,31,101241,90,2,145,2.0,7,13,2.5,3.0,1.88,Low
1376,26,Female,Bachelor,Engineering,3,44057,35,15,151,3.7,6,13,4.6,3.5,3.1,Medium
1377,33,Female,Bachelor,Engineering,9,56792,51,20,168,3.4,7,3,1.1,1.6,2.06,Low
1378,37,Female,High School,Sales,15,51032,21,10,216,4.4,1,19,4.8,4.0,3.0,Medium
1379,47,Female,Bachelor,HR,24,73816,37,21,263,2.7,6,8,4.6,4.9,3.44,Medium
1380,47,Female,Bachelor,Engineering,24,77411,98,24,165,1.2,3,7,2.7,2.9,2.95,Medium
1381,42,Female,Bachelor,Marketing,18,62407,61,24,207,3.3,1,14,3.6,4.8,3.67,High
1382,57,Female,Master,Marketing,36,106204,64,2,155,4.8,8,26,5.0,1.1,2.89,Medium
1383,54,Female,High School,Engineering,31,74015,2,6,192,1.1,4,19,3.2,1.1,1.0,Low
1384,51,Female,Bachelor,Operations,30,88133,87,22,209,2.0,6,5,1.4,4.8,3.63,High
1385,58,Female,Master,Operations,37,102239,7,14,144,2.3,3,24,4.4,3.8,2.19,Low
1386,44,Male,Master,HR,24,85052,38,5,269,4.1,9,15,1.5,1.8,1.66,Low
1387,31,Female,Bachelor,Marketing,7,45758,17,24,269,2.3,3,15,2.0,2.5,2.43,Low
1388,26,Male,High School,Operations,5,41200,2,2,142,2.0,2,28,4.5,3.0,1.18,Low
1389,57,Female,Master,Marketing,33,100286,17,14,234,3.6,0,13,2.0,3.8,2.67,Medium
1390,55,Male,Bachelor,HR,35,91183,79,13,182,1.2,1,27,4.0,4.4,2.44,Low
1391,52,Male,High School,HR,28,71720,95,2,272,1.7,8,29,2.8,1.3,2.37,Low
1392,31,Female,Bachelor,Operations,8,50726,0,23,149,2.6,0,14,4.0,3.6,2.53,Medium
1393,40,Female,Bachelor,Engineering,19,64178,25,9,163,2.4,4,21,1.9,2.9,1.91,Low
1394,53,Male,Bachelor,Finance,29,87975,51,3,161,2.4,1,26,2.7,3.4,1.82,Low
1395,22,Male,Master,Sales,0,54098,11,15,228,1.4,3,20,2.3,3.0,1.76,Low
1396,26,Male,Master,Finance,2,56459,37,23,142,2.4,6,11,2.0,2.8,1.73,Low
1397,25,Female,Bachelor,Finance,4,47126,84,3,251,4.2,4,22,2.3,1.8,2.51,Medium
1398,37,Male,Bachelor,Marketing,17,65406,40,12,143,2.7,0,17,2.3,2.9,1.76,Low
1399,45,Female,Bachelor,HR,25,80398,52,6,246,3.3,2,23,4.8,1.8,2.57,Medium
1400,37,Female,Bachelor,Marketing,16,60200,12,19,179,1.7,9,10,3.1,1.2,1.65,Low
1401,23,Other,Bachelor,Operations,0,40355,75,17,155,1.3,8,6,2.8,2.5,2.46,Low
1402,49,Male,Master,Sales,26,85116,12,6,244,4.5,0,5,3.0,1.1,1.51,Low
1403,53,Male,Master,Operations,33,100844,17,19,211,2.3,9,2,5.0,3.3,2.72,Medium
1404,48,Male,Bachelor,Engineering,28,82930,18,17,227,2.4,3,8,3.6,1.3,1.8,Low
1405,41,Female,Master,Sales,20,84090,18,16,155,4.5,4,14,3.8,2.8,2.62,Medium
1406,45,Male,Bachelor,Marketing,22,69058,69,21,257,3.8,9,1,2.3,4.9,3.44,Medium
1407,33,Female,Bachelor,Marketing,13,61784,47,8,230,4.0,2,3,2.9,1.0,1.96,Low
1408,56,Male,High School,Operations,33,75187,70,24,159,3.7,2,1,1.7,2.5,3.08,Medium
1409,54,Male,Master,Marketing,34,101577,70,24,223,1.4,0,5,3.7,3.7,3.01,Medium
1410,54,Male,Master,Marketing,30,95590,27,19,222,4.8,5,11,2.4,1.6,2.86,Medium
1411,58,Female,Master,Finance,36,107152,91,8,265,4.6,3,6,4.0,3.2,3.75,High
1412,33,Male,Bachelor,Engineering,9,55563,18,20,190,1.9,7,8,1.9,2.0,1.53,Low
1413,24,Male,Bachelor,Finance,4,49979,79,15,157,4.2,5,5,2.6,1.9,3.12,Medium
1414,22,Male,Bachelor,Marketing,0,43395,80,8,220,2.6,2,21,2.9,4.6,2.71,Medium
1415,54,Female,Bachelor,HR,32,85491,85,3,236,3.7,6,4,1.7,1.8,2.15,Low
1416,31,Female,Bachelor,Finance,11,56322,82,16,256,1.7,2,25,1.3,2.5,2.41,Low
1417,50,Male,PhD,Marketing,30,112004,47,3,263,3.2,8,26,2.3,1.7,1.87,Low
1418,34,Male,Master,Marketing,11,68511,28,1,167,1.5,7,27,3.2,2.1,1.0,Low
1419,33,Male,Bachelor,Engineering,13,60200,47,8,228,3.1,2,25,3.6,2.2,2.49,Low
1420,52,Female,High School,Operations,31,76362,18,24,145,2.0,1,3,2.7,2.3,2.52,Medium
1421,23,Male,High School,Sales,3,34850,98,9,245,2.8,2,9,3.0,3.6,3.05,Medium
1422,56,Female,Master,Finance,35,106918,46,22,258,3.7,3,26,3.2,4.0,2.79,Medium
1423,44,Male,Master,Finance,24,90105,88,12,276,4.5,2,19,3.0,3.0,3.37,Medium
1424,38,Male,Master,Finance,15,77111,59,18,168,1.7,8,3,1.4,3.4,2.3,Low
1425,47,Male,Bachelor,Marketing,26,74355,47,17,204,4.6,9,4,2.6,4.3,3.57,High
1426,29,Female,High School,Engineering,5,35972,19,8,195,2.6,1,16,1.8,5.0,2.23,Low
1427,50,Female,PhD,Marketing,29,111932,18,20,169,4.4,7,17,3.1,2.8,2.65,Medium
1428,47,Female,PhD,Marketing,24,103710,41,11,253,3.1,6,2,4.0,4.7,2.62,Medium
1429,31,Male,Bachelor,Operations,10,58812,76,7,235,4.4,0,22,3.3,3.0,3.02,Medium
1430,47,Male,High School,HR,27,66354,75,14,260,3.7,5,12,1.9,4.1,3.28,Medium
1431,55,Female,Bachelor,Engineering,35,93863,48,10,197,3.0,5,28,1.8,3.3,2.03,Low
1432,28,Female,Master,Finance,5,59204,14,15,277,2.3,8,0,1.1,4.5,2.2,Low
1433,25,Female,Master,Sales,3,53124,59,12,165,4.9,9,18,2.7,2.8,2.73,Medium
1434,32,Male,Master,Finance,12,68446,67,20,154,4.2,7,22,2.7,3.8,2.75,Medium
1435,50,Male,High School,Marketing,26,73252,78,17,228,2.5,6,21,1.9,2.9,2.2,Low
1436,57,Male,Bachelor,Engineering,34,94573,80,8,154,1.7,6,1,4.1,4.4,2.97,Medium
1437,46,Female,Bachelor,Engineering,25,78531,26,14,236,4.1,4,3,2.5,5.0,3.26,Medium
1438,42,Female,Master,Engineering,21,82682,74,15,214,5.0,1,15,3.7,2.0,2.96,Medium
1439,57,Female,Bachelor,HR,33,85632,54,11,227,2.1,9,15,3.6,2.9,2.14,Low
1440,31,Male,Master,Finance,11,63976,86,12,145,4.7,4,16,3.4,1.3,3.16,Medium
1441,58,Female,Bachelor,HR,35,90635,14,20,202,1.5,0,27,4.6,1.6,1.99,Low
1442,30,Male,Master,Operations,6,56079,51,16,168,4.8,9,20,1.1,4.7,3.03,Medium
1443,45,Male,Master,Sales,25,83444,30,20,187,4.0,5,11,1.3,3.2,2.71,Medium
1444,56,Other,Bachelor,Operations,33,90340,89,18,161,2.4,1,1,3.9,2.6,3.27,Medium
1445,56,Male,Master,Marketing,35,101462,6,10,166,2.2,0,29,2.4,3.7,1.63,Low
1446,57,Female,Bachelor,HR,34,92674,12,19,224,3.6,0,23,4.9,3.2,2.32,Low
1447,39,Female,Bachelor,HR,17,61334,53,18,218,3.4,0,9,1.9,2.2,2.48,Low
1448,53,Male,Bachelor,Operations,30,83750,12,1,277,4.7,3,5,1.7,1.9,2.01,Low
1449,45,Female,Master,Marketing,23,83684,19,22,161,4.1,4,11,3.4,3.4,3.01,Medium
1450,44,Female,Master,Engineering,21,83678,97,4,223,3.2,4,11,2.1,1.8,2.59,Medium
1451,53,Male,Bachelor,Marketing,31,86668,9,23,222,4.7,0,16,2.4,1.6,2.18,Low
1452,58,Female,Master,Finance,37,105491,51,7,189,3.4,5,29,4.7,2.3,2.16,Low
1453,33,Female,Master,Operations,13,72646,36,1,268,4.4,2,17,1.1,4.4,1.73,Low
1454,34,Male,Master,Marketing,12,68290,51,8,200,4.4,3,3,3.1,1.1,1.89,Low
1455,44,Male,Bachelor,Engineering,22,72238,26,17,169,4.7,4,2,2.3,4.3,2.84,Medium
1456,46,Male,Bachelor,Marketing,25,80898,33,8,215,1.3,3,24,2.4,3.5,1.56,Low
1457,56,Female,Master,HR,34,104165,99,5,176,3.3,3,16,2.0,1.2,2.5,Low
1458,51,Female,High School,Sales,27,69034,61,1,268,2.9,9,22,1.5,3.4,2.24,Low
1459,38,Female,Bachelor,HR,17,62552,15,15,152,3.0,0,8,1.1,2.7,1.7,Low
1460,41,Male,Master,Sales,17,78651,58,4,184,2.8,1,24,5.0,4.4,3.03,Medium
1461,46,Female,Bachelor,Marketing,25,72528,20,7,143,4.3,1,21,3.6,4.6,2.6,Medium
1462,43,Female,PhD,Finance,21,100905,15,14,154,2.3,1,29,4.1,2.1,2.32,Low
1463,34,Male,High School,Marketing,10,48379,80,12,243,2.9,9,11,1.3,4.1,2.44,Low
1464,40,Female,PhD,Engineering,18,88860,78,21,230,1.8,0,28,1.1,2.2,2.79,Medium
1465,57,Female,Bachelor,Marketing,36,96934,12,3,178,2.0,9,6,3.4,2.2,1.26,Low
1466,33,Male,High School,Sales,11,44072,32,20,218,3.6,7,15,3.9,1.8,2.41,Low
1467,40,Male,Bachelor,HR,16,67051,53,18,199,1.5,0,7,2.6,3.7,2.55,Medium
1468,33,Female,Master,Finance,9,64628,68,8,233,1.8,7,2,2.6,2.0,1.95,Low
1469,30,Female,Master,Marketing,8,61014,26,2,182,3.1,0,20,2.5,2.9,1.8,Low
1470,28,Female,Bachelor,Marketing,5,46752,51,6,271,1.2,9,12,1.6,4.2,2.14,Low
1471,49,Female,Bachelor,HR,28,79127,64,7,216,1.5,2,19,4.0,4.2,2.6,Medium
1472,35,Male,Bachelor,Finance,14,58707,43,7,178,4.5,8,8,1.9,4.4,2.58,Medium
1473,52,Male,Bachelor,Operations,30,89933,29,13,193,4.4,7,8,2.3,1.6,2.63,Medium
1474,40,Female,Master,Marketing,17,72313,22,1,193,2.4,1,3,3.7,3.3,1.95,Low
1475,37,Male,High School,Marketing,13,52316,78,8,201,2.4,3,27,1.0,4.7,2.36,Low
1476,26,Female,Bachelor,Operations,6,52351,99,23,274,4.7,7,13,4.1,1.2,3.75,High
1477,56,Male,Master,Sales,36,107535,82,13,152,1.1,8,17,4.6,4.2,2.68,Medium
1478,33,Male,PhD,Sales,11,84896,93,24,254,3.3,6,0,1.2,2.0,2.97,Medium
1479,46,Male,Master,Engineering,23,87996,15,20,178,3.4,0,18,3.4,3.7,2.45,Low
1480,42,Male,Bachelor,HR,19,72091,54,24,223,4.2,7,1,2.6,3.9,3.13,Medium
1481,57,Female,Bachelor,Finance,36,95249,17,19,244,4.8,0,4,1.3,4.7,2.45,Low
1482,44,Male,Bachelor,Marketing,20,71485,89,17,251,2.4,8,21,3.7,3.0,2.83,Medium
1483,37,Female,Bachelor,Marketing,14,65177,16,13,211,2.8,7,13,3.4,4.4,2.66,Medium
1484,35,Female,Master,Engineering,15,69305,74,16,142,3.7,3,8,3.6,1.2,2.72,Medium
1485,52,Male,Master,Marketing,28,92047,51,24,212,4.9,9,19,4.3,2.7,3.72,High
1486,26,Male,Bachelor,HR,2,43540,44,15,147,4.6,3,19,2.1,2.8,2.45,Low
1487,56,Female,Bachelor,Engineering,34,88096,55,11,215,3.7,3,14,3.7,3.2,2.84,Medium
1488,44,Male,Bachelor,HR,21,71837,92,12,231,4.4,5,19,4.0,2.9,3.14,Medium
1489,50,Other,Bachelor,Engineering,28,78459,53,22,245,1.3,1,0,1.7,4.9,2.85,Medium
1490,32,Female,High School,Marketing,9,45434,8,3,188,2.5,3,29,4.8,1.3,2.08,Low
1491,39,Male,Bachelor,Engineering,18,71537,16,24,182,1.1,3,18,2.4,2.1,1.7,Low
1492,33,Female,Bachelor,Sales,11,59922,26,9,277,1.7,7,3,3.9,4.9,2.23,Low
1493,30,Male,Bachelor,Finance,8,50782,36,14,141,3.5,1,13,4.0,2.8,2.27,Low
1494,31,Male,Bachelor,Marketing,11,55000,21,7,204,4.5,7,0,3.0,3.3,2.72,Medium
1495,38,Female,Bachelor,Operations,16,68074,71,11,225,3.5,9,4,1.5,1.3,2.79,Medium
1496,59,Male,High School,Finance,36,84605,66,10,236,3.7,1,9,2.1,2.1,2.24,Low
1497,28,Female,Master,Marketing,8,63419,37,3,149,1.4,8,8,1.9,1.2,1.21,Low
1498,34,Female,Bachelor,Finance,12,61624,98,19,202,3.7,8,16,3.1,1.6,3.42,Medium
1499,30,Male,Bachelor,Sales,8,56400,95,2,242,2.8,5,13,2.0,3.5,2.56,Medium
1500,48,Male,Bachelor,Finance,27,83389,71,17,200,3.6,9,27,3.2,4.1,2.88,Medium
1501,23,Male,PhD,Engineering,1,66738,43,2,140,2.3,4,6,2.2,4.5,1.74,Low
1502,26,Male,High School,Finance,2,29817,90,21,144,3.3,6,17,1.0,2.0,2.56,Medium
1503,50,Male,Bachelor,Marketing,30,87570,95,16,174,2.7,7,9,2.5,2.3,3.32,Medium
1504,58,Female,Bachelor,Operations,34,91103,35,17,264,3.2,7,27,3.4,3.3,2.74,Medium
1505,59,Female,Bachelor,Operations,38,92617,97,10,166,1.6,2,26,4.1,1.3,3.03,Medium
1506,40,Female,Master,HR,19,82009,24,4,279,2.6,2,24,1.1,4.2,1.27,Low
1507,29,Male,Master,Finance,7,61785,94,11,233,2.5,4,3,2.0,2.9,2.91,Medium
1508,22,Female,Master,Operations,0,45456,41,17,189,3.9,4,13,4.9,4.9,3.37,Medium
1509,43,Female,Bachelor,Finance,21,67000,12,24,208,3.8,1,2,2.0,1.5,2.49,Low
1510,38,Male,Master,Operations,18,80074,55,12,141,4.6,4,27,4.1,1.5,2.89,Medium
1511,28,Male,High School,Finance,6,36315,78,21,241,3.5,0,28,3.0,2.4,4.05,High
1512,46,Male,Bachelor,Marketing,22,71874,50,10,142,2.3,6,26,1.5,1.8,2.71,Medium
1513,25,Female,Bachelor,Finance,3,46130,49,16,269,4.1,6,22,3.6,3.8,3.11,Medium
1514,57,Female,Bachelor,Marketing,36,93973,76,4,181,3.0,0,21,4.9,4.8,3.47,Medium
1515,27,Female,Bachelor,Marketing,3,44274,51,3,182,1.8,2,10,4.5,1.4,1.66,Low
1516,52,Female,Master,HR,30,91003,32,9,160,4.0,7,9,3.8,2.0,2.33,Low
1517,40,Female,High School,Operations,18,58848,94,6,184,1.5,8,7,3.0,2.0,2.17,Low
1518,48,Male,High School,Engineering,25,66696,24,12,159,1.7,2,8,2.3,3.0,1.92,Low
1519,31,Female,Bachelor,Marketing,11,58215,57,1,182,4.0,5,27,2.4,2.8,2.27,Low
1520,47,Female,Bachelor,Operations,23,70566,39,14,163,4.1,5,22,2.4,3.9,3.32,Medium
1521,40,Male,Master,Sales,17,75216,86,24,221,4.2,5,5,4.7,3.9,3.84,High
1522,24,Female,Bachelor,Finance,3,49320,37,10,223,2.2,4,13,1.8,3.3,2.36,Low
1523,34,Male,Master,Sales,14,72608,2,18,199,4.5,5,27,2.5,3.4,2.18,Low
1524,49,Male,Bachelor,Finance,25,75734,15,13,171,3.9,5,23,2.7,4.4,2.19,Low
1525,41,Female,Master,HR,19,79994,1,9,261,4.3,9,8,2.6,2.6,1.88,Low
1526,49,Female,Master,Marketing,25,86998,22,23,144,3.8,5,13,1.0,1.0,2.74,Medium
1527,29,Male,Bachelor,Engineering,7,50767,97,19,269,3.3,7,7,2.1,1.9,2.59,Medium
1528,22,Female,Bachelor,Marketing,2,44171,29,4,164,1.4,5,5,3.0,1.1,1.51,Low
1529,24,Male,Master,Finance,2,56095,9,3,225,3.8,2,23,4.0,2.6,2.13,Low
1530,34,Female,High School,Engineering,13,48169,64,6,225,3.8,6,24,3.3,2.4,2.16,Low
1531,49,Male,Bachelor,Marketing,27,80215,21,9,214,2.2,5,5,2.5,1.4,1.77,Low
1532,46,Male,Bachelor,Engineering,25,82157,51,10,150,3.9,8,29,3.7,4.0,2.51,Medium
1533,54,Male,High School,Finance,34,82069,55,9,207,3.2,3,21,3.7,3.2,3.14,Medium
1534,59,Male,Bachelor,HR,38,93961,32,17,236,3.2,0,1,2.0,1.9,1.91,Low
1535,27,Male,Bachelor,HR,3,40375,88,10,247,2.5,5,24,1.4,4.0,2.78,Medium
1536,53,Female,Master,Marketing,32,101734,85,6,261,1.5,8,23,4.2,3.7,2.47,Low
1537,42,Male,Bachelor,Sales,21,70016,79,16,181,1.9,7,4,3.1,1.8,2.67,Medium
1538,37,Male,Master,Finance,14,69865,29,17,199,4.1,1,25,1.7,4.9,2.56,Medium
1539,42,Male,Bachelor,Marketing,19,67999,81,11,201,2.1,2,2,2.0,1.7,2.74,Medium
1540,32,Male,PhD,Marketing,9,82710,23,20,270,1.0,7,24,4.1,4.1,2.38,Low
1541,58,Male,PhD,HR,36,121233,4,7,210,5.0,8,10,3.6,4.9,2.1,Low
